Participant,Sex,Age,AgeGroup,AcquisitionAge,Univ.ProfNativeEngSpeakerYesNo,TrainingGroup,Word,PrePosttraining,OnsetMedialCoda,TrainedNewWord,VoicedUnvoiced,Phoneme,POA,Position,tierNumber,tiermeaning,HKUNativeSoundingYesNo,RUNativeSoundingYesNo,ComprehensionPerformanceT1T2,Column1,onset,offset,midpoint,midbottom,midtop,soundname,intervalname,F0_Max,F0_Average,midF0_max,midF0_avg,First_Formant,First_Formant_mid,Second_Formant,Second_Formant_mid,Third_Formant,Third_Formant_mid,Intensity_Max,Intensity_Max_mid,Intensity_Average,Intensity_Average_mid,Mid_Duration,Duration,Dur
1441,,,University Students,,,Yes,got,post,coda,trained,unvoiced,t,alveolar,onset,3, ,,,,3,0.5684,0.6232,0.5958,0.5775,0.614,1441-got-2,null vbar,305.7833514,290.992818,305.7833514,298.5892902,603.9005,772.5015378,2041.538538,1992.484482,3138.773145,3390.873209,59.74442481,57.35898031,54.1756,53.6461,0.0365,0,0
1441,,,University Students,,,Yes,got,post,coda,trained,unvoiced,t,alveolar,coda,3, ,,,,3,0.9265,1.0184,0.9725,0.9419,1.0031,1441-got-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,686.0956,743.7568837,2076.600041,2079.148723,3432.506285,3416.024114,51.03504484,50.25464157,45.5451,44.5205,0.0613,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1441,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,vowel,1, ,,,,1,0.796,1.0267,0.9114,0.8345,0.9883,1441-tap-1,vowel,280.5198008,271.4181897,274.7901488,266.9324196,996.3101,891.4846924,2102.081605,1873.150821,3022.559353,2827.869375,63.76805537,63.76805537,54.0417,56.0279,0.1538,0.23074669,231
1441,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,onset,2, ,,,,2,0.7157,0.796,0.7559,0.7291,0.7826,1441-tap-1,asp,274.7722838,274.4911149,--undefined--,--undefined--,1327.7163,1245.721632,2212.681535,2201.085046,3242.598748,3235.295962,59.97052041,59.97052041,57.0131,57.8041,0.0535,0.08025972,80
1441,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,coda,2, ,,,,2,1.1758,1.2761,1.226,1.1925,1.2594,1441-tap-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,974.0276,1067.839265,1979.08009,1997.445922,3054.568819,3061.488861,39.89088254,39.89088254,38.3878,38.9628,0.0669,0,0
1441,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,onset,3, ,,,,3,0.7157,0.796,0.7559,0.7291,0.7826,1441-tap-1,null vbar,274.7722838,274.4911149,--undefined--,--undefined--,1327.7163,1245.721632,2212.681535,2201.085046,3242.598748,3235.295962,59.97052041,59.97052041,57.0131,57.8041,0.0535,0,0
1441,,,University Students,,,Yes,tap,pre,coda,trained,unvoiced,p,bilabial,coda,3, ,,,,3,1.1758,1.2761,1.226,1.1925,1.2594,1441-tap-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,974.0276,1067.839265,1979.08009,1997.445922,3054.568819,3061.488861,39.89088254,39.89088254,38.3878,38.9628,0.0669,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1441,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,vowel,1, ,,,,1,0.7384,0.9428,0.8406,0.7725,0.9087,1441-tap-2,vowel,309.930268,280.8088179,280.0280529,269.6089565,1016.3312,993.7562886,2070.109697,2048.021274,3163.010156,3147.229942,57.34387711,57.34387711,50.4371,53.0865,0.1362,0.2043326,204
1441,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,onset,2, ,,,,2,0.6781,0.7384,0.7083,0.6881,0.7284,1441-tap-2,asp,309.930268,309.930268,--undefined--,--undefined--,1101.5574,1071.621599,2143.517796,2187.134593,3293.835193,3336.736123,55.07437022,55.07437022,53.3781,54.0431,0.0402,0.06036311,60
1441,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,coda,2, ,,,,2,1.0357,1.1246,1.0801,1.0505,1.1098,1441-tap-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,848.0251,869.2782911,1964.332854,1906.138055,3058.585407,3022.627688,35.69768463,35.69768463,32.711,34.0332,0.0592,0,0
1441,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,onset,3, ,,,,3,0.6781,0.7384,0.7083,0.6881,0.7284,1441-tap-2,null vbar,309.930268,309.930268,--undefined--,--undefined--,1101.5574,1071.621599,2143.517796,2187.134593,3293.835193,3336.736123,55.07437022,55.07437022,53.3781,54.0431,0.0402,0,0
1441,,,University Students,,,Yes,tap,post,coda,trained,unvoiced,p,bilabial,coda,3, ,,,,3,1.0357,1.1246,1.0801,1.0505,1.1098,1441-tap-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,848.0251,869.2782911,1964.332854,1906.138055,3058.585407,3022.627688,35.69768463,35.69768463,32.711,34.0332,0.0592,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,vowel,1, ,,,,1,0.482,0.6159,0.5489,0.5043,0.5936,1444-back-1,vowel,228.6026326,222.1323282,222.2260076,220.5840157,823.2887,830.0319837,2018.849537,2024.892127,2570.96654,2743.184413,70.87517785,67.96671813,58.1453,59.1015,0.0893,0.13394227,134
1444,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,onset,2, ,,,,2,0.4638,0.482,0.4729,0.4668,0.4789,1444-back-1,null asp,228.6026326,228.6026326,228.6026326,228.6026326,646.9246,653.9502226,1883.853463,1882.486759,2663.816066,2667.30993,67.31372664,67.31372664,65.8006,66.0655,0.0121,0,0
1444,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,coda,2, ,,,,2,0.6399,0.6912,0.6656,0.6485,0.6826,1444-back-1,null asp,322.5092556,321.0862846,321.2042423,320.199365,903.5934,725.9314898,1894.334455,1866.992481,2727.569771,2642.604653,45.85873163,45.85873163,43.3362,44.1766,0.0341,0,0
1444,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,onset,3, ,,,,3,0.4638,0.482,0.4729,0.4668,0.4789,1444-back-1,null vbar,228.6026326,228.6026326,228.6026326,228.6026326,646.9246,653.9502226,1883.853463,1882.486759,2663.816066,2667.30993,67.31372664,67.31372664,65.8006,66.0655,0.0121,0,0
1444,,,University Students,,,Yes,back,pre,coda,trained,unvoiced,k,velar,coda,3, ,,,,3,0.6399,0.6912,0.6656,0.6485,0.6826,1444-back-1,null vbar,322.5092556,321.0862846,321.2042423,320.199365,903.5934,725.9314898,1894.334455,1866.992481,2727.569771,2642.604653,45.85873163,45.85873163,43.3362,44.1766,0.0341,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,vowel,1, ,,,,1,0.4567,0.6721,0.5644,0.4926,0.6362,1444-back-2,vowel,283.3870846,242.0066118,283.3870846,238.249722,831.857,808.7760234,1799.92365,1904.553285,2365.834837,2490.613825,64.02585376,64.02585376,54.4776,55.6862,0.1437,0.21549016,215
1444,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,onset,2, ,,,,2,0.4277,0.4567,0.4422,0.4325,0.4518,1444-back-2,null asp,--undefined--,--undefined--,--undefined--,--undefined--,685.401,685.4061568,2069.316728,2076.270176,2565.391648,2715.752717,63.256367,63.256367,59.9228,61.2729,0.0193,0,0
1444,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,coda,2, ,,,,2,0.7524,0.8013,0.7768,0.7605,0.7931,1444-back-2,asp,512.4446993,508.2779403,512.4446993,510.1250368,812.6885,752.2169166,2054.242824,2047.52318,3792.097313,3427.719358,51.15787131,50.35545843,45.5541,45.5788,0.0326,0.04889668,49
1444,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,onset,3, ,,,,3,0.4277,0.4567,0.4422,0.4325,0.4518,1444-back-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,685.401,685.4061568,2069.316728,2076.270176,2565.391648,2715.752717,63.256367,63.256367,59.9228,61.2729,0.0193,0,0
1444,,,University Students,,,Yes,back,post,coda,trained,unvoiced,k,velar,coda,3, ,,,,3,0.7524,0.8013,0.7768,0.7605,0.7931,1444-back-2,null vbar,512.4446993,508.2779403,512.4446993,510.1250368,812.6885,752.2169166,2054.242824,2047.52318,3792.097313,3427.719358,51.15787131,50.35545843,45.5541,45.5788,0.0326,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,vowel,1, ,,,,1,0.4323,0.6444,0.5384,0.4676,0.6091,1444-bat-1,vowel,239.5600319,178.5767754,234.4756753,158.780125,785.2197,787.5409634,1953.991711,1839.81576,1978.861929,2314.910486,70.79440074,68.95894526,60.7835,61.7497,0.1414,0.21214405,212
1444,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,onset,2, ,,,,2,0.4126,0.4323,0.4224,0.4159,0.429,1444-bat-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,633.1613,633.7296429,1901.50631,1910.470315,2228.27507,2258.080808,67.48136741,67.48136741,65.4286,65.7722,0.0131,0,0
1444,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,coda,2, ,,,,2,0.7488,0.8337,0.7912,0.7629,0.8195,1444-bat-1,asp,509.399832,502.1523898,507.7230414,501.0304787,681.0534,693.4111565,1984.613048,1976.418025,2928.93901,2850.310213,51.39053955,51.39053955,47.5335,49.1326,0.0566,0.08489385,85
1444,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,onset,3, ,,,,3,0.4126,0.4323,0.4224,0.4159,0.429,1444-bat-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,633.1613,633.7296429,1901.50631,1910.470315,2228.27507,2258.080808,67.48136741,67.48136741,65.4286,65.7722,0.0131,0,0
1444,,,University Students,,,Yes,bat,pre,coda,trained,unvoiced,t,alveolar,coda,3, ,,,,3,0.7488,0.8337,0.7912,0.7629,0.8195,1444-bat-1,null vbar,509.399832,502.1523898,507.7230414,501.0304787,681.0534,693.4111565,1984.613048,1976.418025,2928.93901,2850.310213,51.39053955,51.39053955,47.5335,49.1326,0.0566,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,vowel,1, ,,,,1,0.3736,0.5339,0.4537,0.4003,0.5072,1444-bat-2,vowel,317.7000551,289.4458422,285.0798742,274.0920276,796.9651,808.2625386,1926.85251,1895.730174,2438.715432,2463.577481,64.08242231,64.08242231,55.8476,58.6982,0.1069,0.16028056,160
1444,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,onset,2, ,,,,2,0.3518,0.3736,0.3627,0.3554,0.37,1444-bat-2,null asp,314.1473053,302.7188216,307.6720891,299.9911028,583.3957,599.7774994,1972.572343,1979.43263,2497.854507,2496.162613,62.29325447,58.28022172,57.0485,57.7426,0.0145,0,0
1444,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,coda,2, ,,,,2,0.647,0.737,0.692,0.662,0.722,1444-bat-2,asp,--undefined--,--undefined--,--undefined--,--undefined--,646.7434,643.6243964,2026.159728,2052.222707,4027.264149,3996.528328,46.52059544,42.79120366,41.0314,41.6485,0.06,0.09004714,90
1444,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,onset,3, ,,,,3,0.3518,0.3736,0.3627,0.3554,0.37,1444-bat-2,null vbar,314.1473053,302.7188216,307.6720891,299.9911028,583.3957,599.7774994,1972.572343,1979.43263,2497.854507,2496.162613,62.29325447,58.28022172,57.0485,57.7426,0.0145,0,0
1444,,,University Students,,,Yes,bat,post,coda,trained,unvoiced,t,alveolar,coda,3, ,,,,3,0.647,0.737,0.692,0.662,0.722,1444-bat-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,646.7434,643.6243964,2026.159728,2052.222707,4027.264149,3996.528328,46.52059544,42.79120366,41.0314,41.6485,0.06,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,vowel,1, ,,,,1,0.492,0.6973,0.5947,0.5262,0.6631,1444-cap-1,vowel,125.0553006,116.9981261,120.7456436,115.0697721,918.0098,840.0158655,1817.649148,1836.05741,1866.608599,2478.726153,62.79186339,61.97793491,54.185,56.6912,0.1369,0.20533469,205
1444,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,onset,2, ,,,,2,0.408,0.492,0.45,0.422,0.478,1444-cap-1,asp,534.7855732,530.172015,528.6110137,527.9071932,762.6771,742.8190465,2581.903118,2535.638814,3102.224662,3027.926822,56.98593239,56.38859162,54.7933,55.4355,0.056,0.08395458,84
1444,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,coda,2, ,,,,2,0.7965,0.8925,0.8445,0.8125,0.8765,1444-cap-1,null asp,--undefined--,--undefined--,--undefined--,--undefined--,655.0704,817.4602137,1787.44034,1804.332971,3122.044306,3050.932558,45.58424025,42.26256996,39.4976,39.0168,0.0641,0,0
1444,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,onset,3, ,,,,3,0.408,0.492,0.45,0.422,0.478,1444-cap-1,null vbar,534.7855732,530.172015,528.6110137,527.9071932,762.6771,742.8190465,2581.903118,2535.638814,3102.224662,3027.926822,56.98593239,56.38859162,54.7933,55.4355,0.056,0,0
1444,,,University Students,,,Yes,cap,pre,coda,new word,unvoiced,p,bilabial,coda,3, ,,,,3,0.7965,0.8925,0.8445,0.8125,0.8765,1444-cap-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,655.0704,817.4602137,1787.44034,1804.332971,3122.044306,3050.932558,45.58424025,42.26256996,39.4976,39.0168,0.0641,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,vowel,1, ,,,,1,0.4609,0.591,0.5259,0.4826,0.5693,1444-cap-2,vowel,279.0998787,252.0378134,240.9227487,238.5334429,761.6327,809.878879,1789.843115,1898.749339,2439.02752,2759.512226,59.01538701,56.43358476,47.2581,48.1283,0.0867,0.13002597,130
1444,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,onset,2, ,,,,2,0.3762,0.4609,0.4186,0.3904,0.4468,1444-cap-2,asp,279.0998787,279.0998787,--undefined--,--undefined--,750.241,744.2734279,2434.944225,2470.459082,3280.290442,3124.78348,55.0961155,54.29061406,51.8994,52.0561,0.0565,0.08469581,85
1444,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,coda,2, ,,,,2,0.6983,0.7794,0.7389,0.7118,0.7659,1444-cap-2,null asp,566.8815186,549.2619795,566.8815186,565.9883823,804.4244,737.3612494,1643.845395,1689.763545,2897.646763,3147.005415,52.23348196,49.06759986,36.9948,35.0485,0.0541,0,0
1444,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,onset,3, ,,,,3,0.3762,0.4609,0.4186,0.3904,0.4468,1444-cap-2,null vbar,279.0998787,279.0998787,--undefined--,--undefined--,750.241,744.2734279,2434.944225,2470.459082,3280.290442,3124.78348,55.0961155,54.29061406,51.8994,52.0561,0.0565,0,0
1444,,,University Students,,,Yes,cap,post,coda,new word,unvoiced,p,bilabial,coda,3, ,,,,3,0.6983,0.7794,0.7389,0.7118,0.7659,1444-cap-2,null vbar,566.8815186,549.2619795,566.8815186,565.9883823,804.4244,737.3612494,1643.845395,1689.763545,2897.646763,3147.005415,52.23348196,49.06759986,36.9948,35.0485,0.0541,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,vowel,1, ,,,,1,0.4548,0.5998,0.5273,0.479,0.5757,1444-cup-1,vowel,305.1567819,264.4626978,272.0067472,248.4282985,850.4649,811.2297243,1544.99152,1544.006722,2752.265564,2697.805446,69.72802686,69.72802686,62.5226,66.5433,0.0967,0.1450614,145
1444,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,onset,2, ,,,,2,0.4164,0.4548,0.4356,0.4228,0.4484,1444-cup-1,asp,306.2477222,306.1131431,306.2477222,306.2477222,959.3246,942.1216298,1904.622215,1953.204438,2919.420266,2917.099832,57.93318181,54.88285373,55.3059,54.13,0.0256,0.03842686,38
1444,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,coda,2, ,,,,2,0.7007,0.7824,0.7415,0.7143,0.7688,1444-cup-1,asp,--undefined--,--undefined--,--undefined--,--undefined--,665.1161,697.3581039,1844.502612,1818.165762,2795.768755,2852.709108,50.8194587,50.54250006,46.8163,47.8206,0.0544,0.08165708,82
1444,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,onset,3, ,,,,3,0.4164,0.4548,0.4356,0.4228,0.4484,1444-cup-1,null vbar,306.2477222,306.1131431,306.2477222,306.2477222,959.3246,942.1216298,1904.622215,1953.204438,2919.420266,2917.099832,57.93318181,54.88285373,55.3059,54.13,0.0256,0,0
1444,,,University Students,,,Yes,cup,pre,coda,trained,unvoiced,p,bilabial,coda,3, ,,,,3,0.7007,0.7824,0.7415,0.7143,0.7688,1444-cup-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,665.1161,697.3581039,1844.502612,1818.165762,2795.768755,2852.709108,50.8194587,50.54250006,46.8163,47.8206,0.0544,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,vowel,1, ,,,,1,0.4792,0.5821,0.5307,0.4964,0.5649,1444-cup-2,vowel,--undefined--,--undefined--,--undefined--,--undefined--,734.7964,778.8088386,1363.449121,1583.29145,2556.641514,2627.049079,54.84413282,54.12826341,45.6381,46.9665,0.0686,0.10283274,103
1444,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,onset,2, ,,,,2,0.43,0.4792,0.4546,0.4382,0.471,1444-cup-2,asp,--undefined--,--undefined--,--undefined--,--undefined--,956.4353,951.9905572,1998.59374,2020.697264,2793.238321,2798.152962,54.33741234,53.464849,51.9798,52.0392,0.0328,0.04927402,49
1444,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,coda,2, ,,,,2,0.6924,0.7706,0.7315,0.7054,0.7576,1444-cup-2,asp,293.5433832,291.6341567,293.5433832,291.6341567,654.2846,781.2926762,1943.316481,1870.054207,2562.661351,2877.24213,41.17324057,41.17324057,37.303,37.7688,0.0521,0.07819573,78
1444,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,onset,3, ,,,,3,0.43,0.4792,0.4546,0.4382,0.471,1444-cup-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,956.4353,951.9905572,1998.59374,2020.697264,2793.238321,2798.152962,54.33741234,53.464849,51.9798,52.0392,0.0328,0,0
1444,,,University Students,,,Yes,cup,post,coda,trained,unvoiced,p,bilabial,coda,3, ,,,,3,0.6924,0.7706,0.7315,0.7054,0.7576,1444-cup-2,null vbar,293.5433832,291.6341567,293.5433832,291.6341567,654.2846,781.2926762,1943.316481,1870.054207,2562.661351,2877.24213,41.17324057,41.17324057,37.303,37.7688,0.0521,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,vowel,1, ,,,,1,0.5577,0.766,0.6619,0.5924,0.7313,1444-dock-1,vowel,118.2434287,115.2102204,113.4268933,113.4268933,983.2194,860.1297779,1496.039134,1456.527269,2338.449647,2230.698607,68.81241473,66.55616903,60.0391,61.2,0.1389,0.20828475,208
1444,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,onset,2, ,,,,2,0.5241,0.5577,0.5409,0.5297,0.5521,1444-dock-1,null asp,118.2434287,118.2434287,--undefined--,--undefined--,727.5251,761.3821474,1892.37261,1883.508741,2992.63064,2990.087349,67.38912339,65.44244676,62.8602,63.1816,0.0224,0,0
1444,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,coda,2, ,,,,2,0.875,0.9421,0.9086,0.8862,0.9309,1444-dock-1,asp,--undefined--,--undefined--,--undefined--,--undefined--,887.2095,763.5486344,1800.634002,1821.058051,2739.957628,2953.767272,55.3935778,51.76875733,46.1186,45.6516,0.0447,0.06701459,67
1444,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,onset,3, ,,,,3,0.5241,0.5577,0.5409,0.5297,0.5521,1444-dock-1,null vbar,118.2434287,118.2434287,--undefined--,--undefined--,727.5251,761.3821474,1892.37261,1883.508741,2992.63064,2990.087349,67.38912339,65.44244676,62.8602,63.1816,0.0224,0,0
1444,,,University Students,,,Yes,dock,pre,coda,new word,unvoiced,k,velar,coda,3, ,,,,3,0.875,0.9421,0.9086,0.8862,0.9309,1444-dock-1,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,887.2095,763.5486344,1800.634002,1821.058051,2739.957628,2953.767272,55.3935778,51.76875733,46.1186,45.6516,0.0447,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,vowel,1, ,,,,1,0.4436,0.6389,0.5413,0.4762,0.6063,1444-dock-2,vowel,251.8364362,171.2702455,237.7089255,101.2762989,858.126,847.5831113,1328.267673,1352.559659,2506.511261,2514.492053,61.47212825,60.87941652,53.276,55.2246,0.1301,0.19522135,195
1444,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,onset,2, ,,,,2,0.4123,0.4436,0.428,0.4175,0.4384,1444-dock-2,null asp,256.9597568,255.3163403,256.9597568,256.5041833,694.7057,694.2454106,1805.936524,1803.571833,2702.857717,2724.978837,63.53059035,63.53059035,61.1829,61.976,0.0209,0,0
1444,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,coda,2, ,,,,2,0.7334,0.7912,0.7623,0.743,0.7816,1444-dock-2,asp,--undefined--,--undefined--,--undefined--,--undefined--,719.6054,726.6537366,1933.780795,1882.178846,3696.348256,3663.377615,45.09021492,40.50117867,36.3449,35.8233,0.0385,0.05778216,58
1444,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,onset,3, ,,,,3,0.4123,0.4436,0.428,0.4175,0.4384,1444-dock-2,null vbar,256.9597568,255.3163403,256.9597568,256.5041833,694.7057,694.2454106,1805.936524,1803.571833,2702.857717,2724.978837,63.53059035,63.53059035,61.1829,61.976,0.0209,0,0
1444,,,University Students,,,Yes,dock,post,coda,new word,unvoiced,k,velar,coda,3, ,,,,3,0.7334,0.7912,0.7623,0.743,0.7816,1444-dock-2,null vbar,--undefined--,--undefined--,--undefined--,--undefined--,719.6054,726.6537366,1933.780795,1882.178846,3696.348256,3663.377615,45.09021492,40.50117867,36.3449,35.8233,0.0385,0,0
,,, ,,, , , , , , , , , ,, ,,,, ,,,,,, , , , , , ,, , , , , , , ,,,,,0
1444,,,University Students,,,Yes,fat,pre,coda,new word,unvoiced,t,alveolar,vowel,1, ,,,,1,0.5099,0.7393,0.6246,0.5481,0.701,1444-fat-1,vowel,263.5836566,244.4265226,239.3687693,238.9956041,1081.6263,923.7170072,1877.745133,1883.52406,2588.87908,2551.846204,68.09093581,67.16557519,54.4063,54.5555,0.1529,0.22940288,229
1444,,,University Students,,,Yes,fat,pre,coda,new word,unvoiced,t,alveolar,coda,2, ,,,,2,0.8407,0.9173,0.879,0.8535,0.9045,1444-fat-1,asp,--undefined--,--undefined--,--undefined--,--undefined--,719.5204,703.7530578,1996.084147,2044.416018,3548.63564,3218.48296,56.42183281,56.42183281,51.5714,52.5349,0.051,0.07654302,77
